Material,Power_W,Speed_mm_s,Hatch_um,Layer_um,Width_um,Depth_um,Length_um,CoolingRate_K_s,LOF_Risk,Keyhole_Ratio,DefectSize_um,FatigueLimit_MPa
Ti-6Al-4V,400,400,90,50,400.9,467.7,2315.6,0,False,1.166625093539536,40.0,355.7000044278334
Ti-6Al-4V,400,400,110,30,400.9,467.7,2315.6,0,False,1.166625093539536,40.0,355.7000044278334
Ti-6Al-4V,400,400,110,40,400.9,467.7,2315.6,0,False,1.166625093539536,40.0,355.7000044278334
Ti-6Al-4V,400,400,110,50,400.9,467.7,2315.6,0,False,1.166625093539536,40.0,355.7000044278334
Ti-6Al-4V,400,600,70,30,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,600,70,40,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,600,70,50,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,600,90,30,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,600,90,40,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,600,90,50,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,600,110,30,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,600,110,40,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,600,110,50,325.3,366.8,2126.8,0,False,1.1275745465723948,40.0,355.7000044278334
Ti-6Al-4V,400,800,70,30,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,800,70,40,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,800,70,50,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,800,90,30,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,800,90,40,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,800,90,50,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,800,110,30,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,800,110,40,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,800,110,50,277.1,302.4,1836.4,0,False,1.0913027787802236,40.0,355.7000044278334
Ti-6Al-4V,400,1000,70,30,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1000,70,40,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1000,70,50,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1000,90,30,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1000,90,40,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1000,90,50,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1000,110,30,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1000,110,40,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1000,110,50,243.2,258.8,1638.0,0,False,1.0641447368421053,40.0,355.7000044278334
Ti-6Al-4V,400,1200,70,30,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1200,70,40,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1200,70,50,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1200,90,30,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1200,90,40,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1200,90,50,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1200,110,30,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1200,110,40,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1200,110,50,217.7,226.9,1491.3,0,False,1.0422599908130457,40.0,355.7000044278334
Ti-6Al-4V,400,1400,70,30,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1400,70,40,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1400,70,50,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1400,90,30,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1400,90,40,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1400,90,50,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1400,110,30,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1400,110,40,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1400,110,50,197.7,202.4,1376.9,0,False,1.0237733940313607,40.0,355.7000044278334
Ti-6Al-4V,400,1600,70,30,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1600,70,40,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1600,70,50,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1600,90,30,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1600,90,40,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1600,90,50,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1600,110,30,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1600,110,40,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1600,110,50,210.6,110.5,249.6,0,False,0.5246913580246914,5.0,503.035770398012
Ti-6Al-4V,400,1800,70,30,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,1800,70,40,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,1800,70,50,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,1800,90,30,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,1800,90,40,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,1800,90,50,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,1800,110,30,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,1800,110,40,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,1800,110,50,199.3,103.5,237.2,0,False,0.5193176116407425,5.0,503.035770398012
Ti-6Al-4V,400,2000,70,30,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,400,2000,70,40,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,400,2000,70,50,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,400,2000,90,30,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,400,2000,90,40,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,400,2000,90,50,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,400,2000,110,30,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,400,2000,110,40,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,400,2000,110,50,189.8,97.7,226.8,0,False,0.5147523709167544,5.0,503.035770398012
Ti-6Al-4V,450,400,70,30,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,400,70,40,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,400,70,50,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,400,90,30,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,400,90,40,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,400,90,50,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,400,110,30,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,400,110,40,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,400,110,50,426.0,503.9,2603.1,0,False,1.1828638497652582,40.0,355.7000044278334
Ti-6Al-4V,450,600,70,30,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,600,70,40,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,600,70,50,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,600,90,30,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,600,90,40,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,600,90,50,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,600,110,30,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,600,110,40,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,600,110,50,344.4,391.8,2255.1,0,False,1.137630662020906,40.0,355.7000044278334
Ti-6Al-4V,450,800,70,30,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,800,70,40,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,800,70,50,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,800,90,30,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,800,90,40,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,800,90,50,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,800,110,30,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,800,110,40,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,800,110,50,292.6,322.8,1947.6,0,False,1.103212576896787,40.0,355.7000044278334
Ti-6Al-4V,450,1000,70,30,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1000,70,40,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1000,70,50,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1000,90,30,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1000,90,40,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1000,90,50,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1000,110,30,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1000,110,40,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1000,110,50,256.5,276.3,1737.5,0,False,1.0771929824561404,40.0,355.7000044278334
Ti-6Al-4V,450,1200,70,30,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1200,70,40,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1200,70,50,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1200,90,30,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1200,90,40,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1200,90,50,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1200,110,30,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1200,110,40,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1200,110,50,229.4,242.5,1582.1,0,False,1.0571054925893637,40.0,355.7000044278334
Ti-6Al-4V,450,1400,70,30,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1400,70,40,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1400,70,50,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1400,90,30,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1400,90,40,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1400,90,50,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1400,110,30,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1400,110,40,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1400,110,50,208.2,216.4,1461.0,0,False,1.0393852065321807,40.0,355.7000044278334
Ti-6Al-4V,450,1600,70,30,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1600,70,40,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1600,70,50,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1600,90,30,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1600,90,40,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1600,90,50,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1600,110,30,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1600,110,40,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1600,110,50,222.6,118.9,262.9,0,False,0.5341419586702606,5.0,503.035770398012
Ti-6Al-4V,450,1800,70,30,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,1800,70,40,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,1800,70,50,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,1800,90,30,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,1800,90,40,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,1800,90,50,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,1800,110,30,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,1800,110,40,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,1800,110,50,210.6,111.5,249.6,0,False,0.5294396961063628,5.0,503.035770398012
Ti-6Al-4V,450,2000,70,30,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Ti-6Al-4V,450,2000,70,40,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Ti-6Al-4V,450,2000,70,50,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Ti-6Al-4V,450,2000,90,30,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Ti-6Al-4V,450,2000,90,40,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Ti-6Al-4V,450,2000,90,50,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Ti-6Al-4V,450,2000,110,30,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Ti-6Al-4V,450,2000,110,40,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Ti-6Al-4V,450,2000,110,50,200.4,105.3,238.5,0,False,0.5254491017964071,5.0,503.035770398012
Inconel 718,100,400,70,30,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,400,70,40,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,400,70,50,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,400,90,30,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,400,90,40,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,400,90,50,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,400,110,30,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,400,110,40,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,400,110,50,156.9,114.4,473.9,0,False,0.7291268323773104,40.0,433.02609234692767
Inconel 718,100,600,70,30,117.6,75.7,408.2,0,False,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,600,70,40,117.6,75.7,408.2,0,False,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,600,70,50,117.6,75.7,408.2,0,False,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,600,90,30,117.6,75.7,408.2,0,False,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,600,90,40,117.6,75.7,408.2,0,False,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,600,90,50,117.6,75.7,408.2,0,True,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,600,110,30,117.6,75.7,408.2,0,True,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,600,110,40,117.6,75.7,408.2,0,True,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,600,110,50,117.6,75.7,408.2,0,True,0.6437074829931974,40.0,433.02609234692767
Inconel 718,100,800,70,30,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,800,70,40,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,800,70,50,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,800,90,30,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,800,90,40,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,800,90,50,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,800,110,30,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,800,110,40,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,800,110,50,120.3,35.9,150.4,0,True,0.2984206151288445,5.0,612.3913726584493
Inconel 718,100,1000,70,30,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1000,70,40,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1000,70,50,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1000,90,30,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1000,90,40,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1000,90,50,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1000,110,30,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1000,110,40,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1000,110,50,103.6,29.2,132.0,0,True,0.2818532818532818,5.0,612.3913726584493
Inconel 718,100,1200,70,30,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1200,70,40,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1200,70,50,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1200,90,30,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1200,90,40,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1200,90,50,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1200,110,30,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1200,110,40,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1200,110,50,94.0,22.4,121.5,0,True,0.2382978723404255,5.0,612.3913726584493
Inconel 718,100,1400,70,30,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1400,70,40,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1400,70,50,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1400,90,30,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1400,90,40,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1400,90,50,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1400,110,30,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1400,110,40,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1400,110,50,89.3,20.9,116.2,0,True,0.2340425531914893,5.0,612.3913726584493
Inconel 718,100,1600,70,30,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1600,70,40,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1600,70,50,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1600,90,30,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1600,90,40,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1600,90,50,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1600,110,30,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1600,110,40,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1600,110,50,85.5,19.8,112.0,0,True,0.231578947368421,5.0,612.3913726584493
Inconel 718,100,1800,70,30,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,1800,70,40,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,1800,70,50,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,1800,90,30,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,1800,90,40,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,1800,90,50,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,1800,110,30,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,1800,110,40,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,1800,110,50,82.4,18.9,108.7,0,True,0.2293689320388349,5.0,612.3913726584493
Inconel 718,100,2000,70,30,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,100,2000,70,40,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,100,2000,70,50,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,100,2000,90,30,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,100,2000,90,40,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,100,2000,90,50,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,100,2000,110,30,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,100,2000,110,40,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,100,2000,110,50,79.9,18.1,105.9,0,True,0.2265331664580726,5.0,612.3913726584493
Inconel 718,150,400,70,30,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,400,70,40,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,400,70,50,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,400,90,30,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,400,90,40,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,400,90,50,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,400,110,30,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,400,110,40,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,400,110,50,204.5,196.0,756.6,0,False,0.9584352078239609,40.0,433.02609234692767
Inconel 718,150,600,70,30,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
Inconel 718,150,600,70,40,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
Inconel 718,150,600,70,50,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
Inconel 718,150,600,90,30,163.3,146.4,724.1,0,False,0.8965094917330068,40.0,433.02609234692767
